OBSID	ID	SCENARIO	CHOICE	GENDER	A20	A2130	A3140	A4150	A5160	A61	RESIDENT	OINT	DINT	ODINT	AVEH3	AVEH2	INCM	INCH	AT1	AT2	AT3	TD1	TD2	TD3	FEE1	FEE2	FEE3	LI	MI	HI
1210	155	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1211	155	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1212	155	4	3	1	0	1	0	0	0	0	0	0	0	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1213	155	5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1214	155	6	1	1	0	1	0	0	0	0	0	0	0	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1215	155	7	1	1	0	1	0	0	0	0	0	0	0	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1216	155	8	1	1	0	1	0	0	0	0	0	0	0	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1217	156	1	3	0	0	0	1	0	0	0	0	0	0	0	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1218	156	2	3	0	0	0	1	0	0	0	0	0	0	0	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1219	156	3	3	0	0	0	1	0	0	0	0	0	0	0	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1220	156	4	3	0	0	0	1	0	0	0	0	0	0	0	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1221	156	5	3	0	0	0	1	0	0	0	0	0	0	0	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1222	156	6	3	0	0	0	1	0	0	0	0	0	0	0	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1223	156	7	1	0	0	0	1	0	0	0	0	0	0	0	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1224	156	8	1	0	0	0	1	0	0	0	0	0	0	0	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1225	157	1	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1226	157	2	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1227	157	3	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1228	157	4	3	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1229	157	5	1	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1230	157	6	1	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1231	157	7	1	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1232	157	8	1	1	0	0	1	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1233	158	1	3	0	0	0	0	0	0	0	1	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1234	158	2	3	0	0	0	0	0	0	0	1	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1235	158	3	3	0	0	0	0	0	0	0	1	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1236	158	4	3	0	0	0	0	0	0	0	1	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1237	158	5	1	0	0	0	0	0	0	0	1	0	1	0	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1238	158	6	1	0	0	0	0	0	0	0	1	0	1	0	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1239	158	7	1	0	0	0	0	0	0	0	1	0	1	0	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1240	158	8	1	0	0	0	0	0	0	0	1	0	1	0	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1241	159	1	3	0	0	1	0	0	0	0	1	1	1	1	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1242	159	2	3	0	0	1	0	0	0	0	1	1	1	1	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1243	159	3	3	0	0	1	0	0	0	0	1	1	1	1	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1244	159	4	3	0	0	1	0	0	0	0	1	1	1	1	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1245	159	5	1	0	0	1	0	0	0	0	1	1	1	1	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1246	159	6	1	0	0	1	0	0	0	0	1	1	1	1	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1247	159	7	1	0	0	1	0	0	0	0	1	1	1	1	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1248	159	8	1	0	0	1	0	0	0	0	1	1	1	1	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1249	160	1	3	0	0	1	0	0	0	0	1	1	1	1	1	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1250	160	2	3	0	0	1	0	0	0	0	1	1	1	1	1	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1251	160	3	3	0	0	1	0	0	0	0	1	1	1	1	1	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1252	160	4	3	0	0	1	0	0	0	0	1	1	1	1	1	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1253	160	5	3	0	0	1	0	0	0	0	1	1	1	1	1	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1254	160	6	3	0	0	1	0	0	0	0	1	1	1	1	1	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1255	160	7	3	0	0	1	0	0	0	0	1	1	1	1	1	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1256	160	8	3	0	0	1	0	0	0	0	1	1	1	1	1	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1257	161	1	3	1	0	1	0	0	0	0	0	1	1	1	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1258	161	2	3	1	0	1	0	0	0	0	0	1	1	1	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1259	161	3	3	1	0	1	0	0	0	0	0	1	1	1	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1260	161	4	3	1	0	1	0	0	0	0	0	1	1	1	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1261	161	5	3	1	0	1	0	0	0	0	0	1	1	1	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1262	161	6	3	1	0	1	0	0	0	0	0	1	1	1	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1263	161	7	1	1	0	1	0	0	0	0	0	1	1	1	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1264	161	8	3	1	0	1	0	0	0	0	0	1	1	1	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1265	162	1	3	0	0	1	0	0	0	0	1	0	1	0	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1266	162	2	3	0	0	1	0	0	0	0	1	0	1	0	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1267	162	3	3	0	0	1	0	0	0	0	1	0	1	0	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1268	162	4	3	0	0	1	0	0	0	0	1	0	1	0	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1269	162	5	1	0	0	1	0	0	0	0	1	0	1	0	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1270	162	6	1	0	0	1	0	0	0	0	1	0	1	0	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1271	162	7	1	0	0	1	0	0	0	0	1	0	1	0	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1272	162	8	1	0	0	1	0	0	0	0	1	0	1	0	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1273	163	1	3	0	0	0	0	0	1	0	0	0	1	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1274	163	2	3	0	0	0	0	0	1	0	0	0	1	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1275	163	3	3	0	0	0	0	0	1	0	0	0	1	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1276	163	4	3	0	0	0	0	0	1	0	0	0	1	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1277	163	5	3	0	0	0	0	0	1	0	0	0	1	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1278	163	6	3	0	0	0	0	0	1	0	0	0	1	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1279	163	7	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1280	163	8	3	0	0	0	0	0	1	0	0	0	1	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1281	164	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1282	164	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1283	164	3	1	0	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1284	164	4	1	0	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1285	164	5	1	0	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1286	164	6	1	0	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1287	164	7	1	0	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1288	164	8	1	0	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1289	165	1	3	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1290	165	2	3	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1291	165	3	3	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1292	165	4	3	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1293	165	5	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1294	165	6	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1295	165	7	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1296	165	8	1	0	0	0	0	1	0	0	1	1	1	1	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1297	166	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1298	166	2	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1299	166	3	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1300	166	4	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1301	166	5	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1302	166	6	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1303	166	7	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1304	166	8	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1305	167	1	3	0	0	0	0	1	0	0	0	0	1	0	1	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1306	167	2	3	0	0	0	0	1	0	0	0	0	1	0	1	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1307	167	3	3	0	0	0	0	1	0	0	0	0	1	0	1	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1308	167	4	3	0	0	0	0	1	0	0	0	0	1	0	1	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1309	167	5	1	0	0	0	0	1	0	0	0	0	1	0	1	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1310	167	6	1	0	0	0	0	1	0	0	0	0	1	0	1	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1311	167	7	1	0	0	0	0	1	0	0	0	0	1	0	1	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1312	167	8	1	0	0	0	0	1	0	0	0	0	1	0	1	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1313	168	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1314	168	2	1	1	0	0	0	1	0	0	1	1	1	1	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1315	168	3	1	1	0	0	0	1	0	0	1	1	1	1	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1316	168	4	1	1	0	0	0	1	0	0	1	1	1	1	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1317	168	5	1	1	0	0	0	1	0	0	1	1	1	1	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1318	168	6	1	1	0	0	0	1	0	0	1	1	1	1	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1319	168	7	1	1	0	0	0	1	0	0	1	1	1	1	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1320	168	8	1	1	0	0	0	1	0	0	1	1	1	1	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1321	169	1	3	0	0	0	0	0	1	0	1	1	1	1	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1322	169	2	3	0	0	0	0	0	1	0	1	1	1	1	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1323	169	3	3	0	0	0	0	0	1	0	1	1	1	1	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1324	169	4	3	0	0	0	0	0	1	0	1	1	1	1	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1325	169	5	3	0	0	0	0	0	1	0	1	1	1	1	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1326	169	6	3	0	0	0	0	0	1	0	1	1	1	1	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1327	169	7	1	0	0	0	0	0	1	0	1	1	1	1	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1328	169	8	3	0	0	0	0	0	1	0	1	1	1	1	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1329	170	1	3	0	0	1	0	0	0	0	1	1	0	0	0	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1330	170	2	3	0	0	1	0	0	0	0	1	1	0	0	0	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1331	170	3	3	0	0	1	0	0	0	0	1	1	0	0	0	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1332	170	4	3	0	0	1	0	0	0	0	1	1	0	0	0	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1333	170	5	2	0	0	1	0	0	0	0	1	1	0	0	0	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1334	170	6	2	0	0	1	0	0	0	0	1	1	0	0	0	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1335	170	7	2	0	0	1	0	0	0	0	1	1	0	0	0	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1336	170	8	2	0	0	1	0	0	0	0	1	1	0	0	0	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1337	171	1	3	0	0	0	1	0	0	0	1	1	0	0	0	0	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1338	171	2	3	0	0	0	1	0	0	0	1	1	0	0	0	0	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1339	171	3	3	0	0	0	1	0	0	0	1	1	0	0	0	0	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1340	171	4	3	0	0	0	1	0	0	0	1	1	0	0	0	0	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1341	171	5	1	0	0	0	1	0	0	0	1	1	0	0	0	0	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1342	171	6	1	0	0	0	1	0	0	0	1	1	0	0	0	0	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1343	171	7	1	0	0	0	1	0	0	0	1	1	0	0	0	0	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1344	171	8	1	0	0	0	1	0	0	0	1	1	0	0	0	0	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1345	172	1	3	0	0	0	0	0	1	0	1	1	1	1	0	0	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1346	172	2	3	0	0	0	0	0	1	0	1	1	1	1	0	0	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1347	172	3	3	0	0	0	0	0	1	0	1	1	1	1	0	0	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1348	172	4	3	0	0	0	0	0	1	0	1	1	1	1	0	0	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1349	172	5	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1350	172	6	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1351	172	7	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1352	172	8	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1353	173	1	3	1	0	0	1	0	0	0	0	0	1	0	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1354	173	2	3	1	0	0	1	0	0	0	0	0	1	0	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1355	173	3	3	1	0	0	1	0	0	0	0	0	1	0	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1356	173	4	3	1	0	0	1	0	0	0	0	0	1	0	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1357	173	5	2	1	0	0	1	0	0	0	0	0	1	0	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1358	173	6	1	1	0	0	1	0	0	0	0	0	1	0	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1359	173	7	1	1	0	0	1	0	0	0	0	0	1	0	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1360	173	8	1	1	0	0	1	0	0	0	0	0	1	0	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1361	174	1	3	0	0	0	1	0	0	0	1	0	1	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1362	174	2	3	0	0	0	1	0	0	0	1	0	1	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1363	174	3	3	0	0	0	1	0	0	0	1	0	1	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1364	174	4	3	0	0	0	1	0	0	0	1	0	1	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1365	174	5	3	0	0	0	1	0	0	0	1	0	1	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1366	174	6	3	0	0	0	1	0	0	0	1	0	1	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1367	174	7	3	0	0	0	1	0	0	0	1	0	1	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1368	174	8	3	0	0	0	1	0	0	0	1	0	1	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1369	175	1	3	1	0	0	1	0	0	0	1	1	1	1	1	1	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1370	175	2	3	1	0	0	1	0	0	0	1	1	1	1	1	1	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1371	175	3	3	1	0	0	1	0	0	0	1	1	1	1	1	1	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1372	175	4	3	1	0	0	1	0	0	0	1	1	1	1	1	1	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1373	175	5	3	1	0	0	1	0	0	0	1	1	1	1	1	1	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1374	175	6	3	1	0	0	1	0	0	0	1	1	1	1	1	1	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1375	175	7	3	1	0	0	1	0	0	0	1	1	1	1	1	1	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1376	175	8	3	1	0	0	1	0	0	0	1	1	1	1	1	1	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1377	176	1	3	1	0	1	0	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1378	176	2	3	1	0	1	0	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1379	176	3	3	1	0	1	0	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1380	176	4	3	1	0	1	0	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1381	176	5	1	1	0	1	0	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1382	176	6	1	1	0	1	0	0	0	0	1	1	1	1	1	1	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1383	176	7	1	1	0	1	0	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1384	176	8	1	1	0	1	0	0	0	0	1	1	1	1	1	1	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1385	177	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	300	1.875	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1386	177	2	1	1	0	0	1	0	0	0	1	0	1	0	1	1	300	1.875	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1387	177	3	1	1	0	0	1	0	0	0	1	0	1	0	1	1	300	1.875	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1388	177	4	1	1	0	0	1	0	0	0	1	0	1	0	1	1	300	1.875	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1389	177	5	1	1	0	0	1	0	0	0	1	0	1	0	1	1	300	1.875	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1390	177	6	1	1	0	0	1	0	0	0	1	0	1	0	1	1	300	1.875	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1391	177	7	1	1	0	0	1	0	0	0	1	0	1	0	1	1	300	1.875	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1392	177	8	1	1	0	0	1	0	0	0	1	0	1	0	1	1	300	1.875	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1393	178	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.6	0.8	1	0	0
1394	178	2	1	1	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.6	0.8	1	0	0
1395	178	3	1	1	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.8	0.8	1	0	0
1396	178	4	1	1	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.8	0.8	1	0	0
1397	178	5	1	1	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	15	10	10	0	0.6	1.5	1	0	0
1398	178	6	1	1	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	15	10	5	10	15	10	0	0.6	1.5	1	0	0
1399	178	7	1	1	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	10	10	10	0	0.8	1.5	1	0	0
1400	178	8	1	1	0	1	0	0	0	0	1	0	1	0	0	0	900	5.625	10	10	5	15	15	10	0	0.8	1.5	1	0	0
1401	179	1	3	0	0	0	1	0	0	0	0	0	1	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
1402	179	2	3	0	0	0	1	0	0	0	0	0	1	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.6	0.8	0	1	0
1403	179	3	3	0	0	0	1	0	0	0	0	0	1	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.8	0.8	0	1	0
1404	179	4	3	0	0	0	1	0	0	0	0	0	1	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.8	0.8	0	1	0
1405	179	5	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1800	11.25	15	10	5	15	10	10	0	0.6	1.5	0	1	0
1406	179	6	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1800	11.25	15	10	5	10	15	10	0	0.6	1.5	0	1	0
1407	179	7	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.8	1.5	0	1	0
1408	179	8	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1800	11.25	10	10	5	15	15	10	0	0.8	1.5	0	1	0
1409	180	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1800	11.25	10	10	5	10	10	10	0	0.6	0.8	0	1	0
